Date,"Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Solar","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Pumped Storage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Oil","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Brown coal/Lignite","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Hard coal","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Biomass","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Fossil Coal-derived gas","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Run-of-river and poundage","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Wind Onshore","Aggregated Generation Per Type, PSE SA CA, Actual Generation Output, Hydro Water Reservoir","Day Ahead Aggregated Generation, PSE SA CA, Scheduled Generation"
2020-04-17 20:00,0.0,0.0,184.25,3791.3,1397.25,6549.49,301.26,13.73,119.26,1295.44,0.0,13834.46
2020-04-17 21:00,0.0,0.0,185.6,3395.11,1344.97,6497.1,281.48,13.28,116.18,1272.27,0.0,13070.28
2020-04-17 22:00,0.0,0.0,188.63,3162.88,1319.49,6497.53,262.79,13.48,117.33,1200.1,0.0,12888.37
2020-04-17 23:00,0.0,0.0,190.46,3088.44,1321.89,6522.61,261.66,13.88,118.24,1160.28,0.0,12820.36
2020-04-18 00:00,0.0,0.0,190.45,3086.06,1326.83,6526.64,260.14,15.23,118.46,1037.56,0.0,12709.79
2020-04-18 01:00,0.0,0.0,188.84,3192.57,1333.33,6541.08,258.9,15.16,118.35,965.93,0.0,12670.33
2020-04-18 02:00,0.0,0.0,186.79,3220.66,1319.22,6494.16,261.22,15.03,118.26,1047.71,0.0,12688.96
2020-04-18 03:00,3.64,0.0,185.91,3038.87,1325.13,6499.55,281.85,14.94,117.81,1065.69,0.0,12487.57
2020-04-18 04:00,85.11,0.0,184.26,2957.91,1331.1,6428.94,311.59,10.29,117.91,1024.67,0.0,12386.42
2020-04-18 05:00,330.25,0.0,179.09,3175.72,1342.63,6672.55,307.87,9.23,136.63,638.75,0.0,12819.21
2020-04-18 06:00,626.79,0.0,189.59,3463.46,1347.77,6875.35,305.68,9.01,156.61,211.0,0.0,13254.77
2020-04-18 07:00,916.15,18.19,191.66,3587.81,1322.49,6743.09,306.99,8.74,160.4,160.19,0.0,13318.04
2020-04-18 08:00,1098.65,20.79,188.95,3305.36,1314.04,6732.82,304.54,9.11,163.8,209.33,49.61,13050.0
2020-04-18 09:00,1173.92,2.6,172.46,3175.59,1314.37,6735.42,302.86,11.28,165.38,298.3,56.7,12812.99
2020-04-18 10:00,1161.0,0.0,159.48,3092.26,1305.33,6616.41,306.03,13.4,132.74,351.08,7.09,12656.56
2020-04-18 11:00,1103.61,0.0,154.55,2999.54,1324.43,6452.67,305.81,12.76,128.43,352.51,0.0,12444.37
2020-04-18 12:00,941.66,42.99,158.04,2901.39,1342.25,6401.03,305.48,12.8,123.46,386.97,0.0,12016.01
2020-04-18 13:00,724.26,132.73,159.23,2793.96,1298.82,6244.06,304.77,10.91,122.48,429.4,0.0,11824.68
2020-04-18 14:00,489.41,132.71,162.68,2744.4,1276.36,6178.72,304.89,9.69,122.38,590.09,0.0,11842.43
2020-04-18 15:00,272.18,161.01,162.28,2732.48,1288.94,6284.56,307.15,10.58,121.71,641.01,0.0,11988.26
2020-04-18 16:00,86.48,316.61,164.98,2829.1,1284.8,6414.94,307.4,11.86,129.8,839.72,0.0,12310.67
2020-04-18 17:00,3.67,326.19,172.55,2991.1,1287.53,6543.47,306.12,15.65,132.11,1014.37,49.61,13095.61
2020-04-18 18:00,0.0,179.67,192.29,3696.52,1299.05,6761.08,305.79,15.61,150.09,1248.15,56.7,14655.05
2020-04-18 19:00,0.0,201.74,190.51,3112.07,1285.54,6589.15,305.84,16.11,130.85,1597.89,7.09,14049.72
2020-04-18 20:00,0.0,300.82,176.54,2761.59,1290.35,6448.45,302.15,15.85,118.74,1744.33,0.0,13392.41
2020-04-18 21:00,0.0,55.92,174.43,2689.53,1291.99,6450.42,281.51,12.33,120.54,1610.56,0.0,12847.88
2020-04-18 22:00,0.0,0.0,177.73,2489.86,1259.83,6381.1,265.14,12.06,122.34,1550.98,0.0,12332.22
2020-04-18 23:00,0.0,0.0,177.18,2545.34,1265.43,6326.05,263.95,11.73,118.68,1371.4,0.0,12112.85
2020-04-19 00:00,0.0,0.0,179.01,2493.01,1300.53,6382.72,264.88,11.31,119.66,1274.55,0.0,11901.69
2020-04-19 01:00,0.0,0.0,182.78,2432.85,1294.31,6301.79,263.65,10.25,120.55,1309.58,0.0,11824.48
2020-04-19 02:00,0.0,0.0,188.9,2465.75,1312.74,6253.24,268.84,9.55,120.3,1458.2,0.0,11804.4
2020-04-19 03:00,3.46,0.0,186.0,2321.88,1275.44,6019.34,274.21,9.46,117.98,1717.9,0.0,11696.28
2020-04-19 04:00,68.07,0.0,178.04,2288.22,1248.44,5981.22,272.96,9.6,118.28,1729.71,0.0,11555.51
2020-04-19 05:00,237.53,0.0,162.6,2395.75,1267.4,6071.32,261.89,9.76,118.85,1208.88,0.0,11652.16
2020-04-19 06:00,443.24,0.0,155.46,2457.58,1274.7,6147.83,261.98,9.94,118.81,1146.23,0.0,11791.23
2020-04-19 07:00,699.37,0.14,153.56,2479.79,1292.1,6187.54,260.03,9.86,127.73,1322.06,0.0,12084.4
2020-04-19 08:00,926.28,18.22,159.21,2613.93,1339.42,6314.19,261.98,9.61,127.74,1349.5,0.0,12410.41
2020-04-19 09:00,1064.5,2.59,165.88,2746.81,1336.47,6332.19,264.04,9.9,126.69,1580.6,0.0,12624.86
2020-04-19 10:00,1151.32,49.76,162.86,2733.47,1305.49,6315.4,262.57,10.49,118.7,1846.7,0.0,12724.5
2020-04-19 11:00,1116.17,50.23,159.89,2839.88,1299.17,6329.47,261.34,10.63,118.09,2017.85,0.0,12838.22
2020-04-19 12:00,996.13,0.0,158.95,2832.22,1288.32,6225.34,260.35,10.8,118.8,2163.39,0.0,12855.81
2020-04-19 13:00,817.43,0.0,156.78,2549.86,1264.42,6183.24,260.5,10.54,118.08,2212.7,0.0,12717.5
2020-04-19 14:00,548.93,0.0,156.75,2450.68,1242.84,6193.48,260.75,10.93,118.05,2137.77,0.0,12854.77
2020-04-19 15:00,286.01,139.08,157.59,2522.4,1236.24,6176.33,260.63,11.75,118.08,2136.11,0.0,13019.63
2020-04-19 16:00,96.09,160.69,158.28,2585.19,1275.24,6234.35,265.26,15.06,131.41,1948.72,0.0,13059.02
2020-04-19 17:00,3.9,105.14,161.24,2987.28,1287.66,6290.49,270.7,14.25,133.33,1704.38,49.74,13524.91
2020-04-19 18:00,0.0,198.01,169.03,3419.56,1266.42,6417.05,274.86,11.04,146.89,1640.5,56.73,14066.97
2020-04-19 19:00,0.0,29.07,173.29,2922.97,1265.22,6245.57,270.94,10.3,128.55,1765.16,56.7,13243.48
2020-04-19 20:00,0.0,121.89,174.65,2454.61,1252.16,6166.73,262.74,9.54,116.26,1750.74,7.09,12556.55
2020-04-19 21:00,0.0,0.0,176.09,2472.42,1235.54,6170.52,260.05,9.29,110.69,1605.2,0.0,12039.65
2020-04-19 22:00,0.0,0.0,175.88,2678.73,1241.35,6352.8,261.98,9.38,109.28,1470.08,0.0,12489.46
2020-04-19 23:00,0.0,0.0,175.81,2687.46,1243.53,6334.65,261.83,9.38,109.06,1273.58,0.0,12158.25
2020-04-20 00:00,0.0,0.0,176.93,2664.63,1255.23,6326.28,260.56,9.31,109.03,1081.04,0.0,11971.09
2020-04-20 01:00,0.0,0.0,177.48,2766.91,1263.67,6448.04,262.51,9.33,109.04,1043.22,0.0,11984.0
2020-04-20 02:00,1.99,0.0,177.43,3259.11,1278.53,6570.78,264.62,9.39,109.04,955.53,0.0,12123.41
2020-04-20 03:00,4.16,0.0,176.43,3361.35,1267.74,6636.77,261.29,9.3,108.38,980.46,0.0,12330.38
2020-04-20 04:00,86.28,0.0,176.36,3887.3,1367.39,6866.91,272.38,9.46,108.05,972.16,0.0,13943.16
2020-04-20 05:00,319.24,40.58,183.21,4716.09,1452.9,7442.88,306.18,9.39,112.95,639.14,0.0,15607.72
2020-04-20 06:00,608.79,127.92,183.36,5013.64,1551.72,7571.69,307.05,9.68,149.88,343.23,0.0,15784.31
2020-04-20 07:00,899.18,75.09,180.28,4977.37,1557.01,7611.52,306.26,9.48,155.03,380.65,49.61,15605.37
2020-04-20 08:00,1133.46,26.84,182.38,4916.89,1546.12,7410.85,304.91,8.81,159.59,513.93,56.7,15326.42
2020-04-20 09:00,1233.43,85.25,166.3,4894.4,1517.94,7487.95,301.23,8.96,153.61,618.62,56.7,15578.95
2020-04-20 10:00,1268.56,25.81,166.98,4922.79,1517.44,7605.26,301.51,9.43,151.38,659.39,56.7,15547.21
2020-04-20 11:00,1198.47,274.92,155.9,4898.76,1431.39,7319.75,307.27,9.04,150.44,681.23,7.09,15265.2
2020-04-20 12:00,1056.82,318.22,156.95,4642.17,1383.37,6891.34,309.7,9.06,127.68,876.95,0.0,14762.25
2020-04-20 13:00,872.43,316.27,159.3,4557.19,1384.43,6924.22,306.76,9.66,122.34,966.13,0.0,14827.3
2020-04-20 14:00,582.28,78.24,152.75,4636.22,1390.22,6958.27,301.35,9.24,116.63,1056.13,0.0,14770.8
2020-04-20 15:00,304.91,0.0,152.06,4763.59,1390.64,6910.81,309.17,8.85,117.15,1154.29,0.0,14930.75
2020-04-20 16:00,102.53,0.0,152.51,4652.95,1390.0,6920.92,307.94,9.51,127.44,1243.82,0.0,14996.91
2020-04-20 17:00,4.02,120.01,160.9,4780.27,1391.7,7099.79,304.89,9.49,158.86,1337.31,0.0,15615.62
2020-04-20 18:00,0.0,289.53,162.31,4942.27,1401.15,7231.01,306.99,9.28,151.44,1601.72,0.0,16336.02
2020-04-20 19:00,0.0,138.01,160.55,4491.53,1412.72,6832.15,306.88,9.41,114.88,2020.46,0.0,15410.73
2020-04-20 20:00,0.0,0.0,159.66,3264.88,1420.42,6704.65,291.77,9.91,106.98,2221.06,0.0,14115.95
2020-04-20 21:00,0.0,0.0,161.13,2983.87,1375.73,6405.22,274.49,9.73,105.73,2112.88,0.0,13268.66
2020-04-20 22:00,0.0,0.0,161.8,3093.56,1380.39,6562.42,262.25,9.65,107.6,1963.09,0.0,13537.75
2020-04-20 23:00,0.0,0.0,162.93,3099.06,1387.45,6457.62,263.42,9.84,108.73,1936.97,0.0,13495.36
2020-04-21 00:00,0.0,0.0,163.58,3083.89,1420.53,6433.83,264.39,9.53,108.74,1788.84,0.0,13359.06
2020-04-21 01:00,0.0,0.0,162.88,3104.46,1426.51,6482.02,263.3,9.4,108.74,1623.83,0.0,13298.86
2020-04-21 02:00,0.0,0.0,162.64,3095.23,1425.74,6426.6,267.65,9.45,108.75,1528.02,0.0,13059.34
2020-04-21 03:00,22.87,0.0,161.88,3043.89,1410.23,6289.85,300.52,9.11,108.64,1420.83,0.0,12971.9
2020-04-21 04:00,136.49,0.0,160.53,3971.58,1429.97,6461.58,306.31,8.88,107.86,1381.49,0.0,14099.27
2020-04-21 05:00,392.53,53.14,159.0,4855.06,1462.25,7192.93,307.29,9.03,108.63,913.22,37.63,15424.99
2020-04-21 06:00,592.46,331.5,173.95,5221.5,1563.29,7441.43,308.37,9.14,126.49,447.4,43.0,15636.76
2020-04-21 07:00,830.95,88.15,179.69,5086.71,1515.95,7400.3,308.02,9.06,156.58,573.14,43.0,15379.41
2020-04-21 08:00,1132.81,26.29,178.3,5150.55,1507.72,7072.57,306.56,9.03,156.18,873.14,43.0,15591.18
2020-04-21 09:00,1283.04,50.28,177.51,5130.3,1478.2,7000.4,306.57,8.96,153.45,1115.72,5.38,15697.77
2020-04-21 10:00,1316.32,6.88,182.16,4945.67,1468.17,6903.02,307.09,12.6,153.53,1213.91,0.0,15527.54
2020-04-21 11:00,1253.92,139.92,171.51,4769.19,1431.3,6821.88,304.07,11.85,136.96,1243.53,0.0,15298.26
2020-04-21 12:00,1118.4,47.62,159.78,4599.35,1430.83,6626.05,306.57,10.58,135.26,1327.02,0.0,14872.7
2020-04-21 13:00,885.75,6.82,155.71,4285.15,1443.06,6698.09,307.21,9.15,119.59,1510.85,0.0,14799.31
2020-04-21 14:00,604.75,376.86,155.85,3861.5,1462.81,6820.32,308.3,9.51,117.25,1436.32,0.0,14787.76
2020-04-21 15:00,322.89,300.27,153.93,4193.46,1471.68,6626.19,307.4,9.35,117.65,1403.56,0.0,14682.59
2020-04-21 16:00,94.74,138.95,153.29,4535.0,1469.12,6656.15,306.57,9.2,128.76,1386.43,0.0,14803.16
2020-04-21 17:00,1.55,17.92,154.84,4898.41,1485.17,6935.52,305.41,9.44,144.39,1252.01,0.0,15234.19
2020-04-21 18:00,0.0,117.35,159.24,5031.41,1496.78,7257.95,307.58,7.68,165.51,1397.38,0.0,15876.37
2020-04-21 19:00,0.0,16.38,159.16,4731.18,1485.58,6976.67,302.06,8.33,153.63,1596.32,0.0,15147.11
2020-04-21 20:00,0.0,0.0,158.89,3829.03,1474.58,6733.39,290.51,7.43,114.9,1583.93,0.0,14158.79
2020-04-21 21:00,0.0,0.0,158.84,3244.44,1442.9,6495.53,260.65,7.79,106.11,1395.28,0.0,13137.54
2020-04-21 22:00,0.0,0.0,161.28,3577.53,1457.35,6489.81,220.71,7.86,107.09,1257.78,0.0,13145.14
2020-04-21 23:00,0.0,0.0,163.1,3834.01,1409.6,6531.63,189.88,7.64,107.26,1014.34,0.0,13109.13
2020-04-22 00:00,0.0,0.0,163.29,4183.47,1423.29,6562.42,191.06,7.69,107.3,880.38,0.0,13155.82
2020-04-22 01:00,0.0,0.0,162.21,4035.76,1453.57,6451.21,192.17,7.86,107.26,870.98,0.0,12838.46
2020-04-22 02:00,0.0,0.0,161.36,3734.11,1457.73,6410.67,225.96,7.85,107.23,781.18,0.0,12445.94
2020-04-22 03:00,2.57,0.0,161.65,3647.7,1473.96,6489.65,264.81,7.9,107.08,785.43,0.0,12569.66
2020-04-22 04:00,67.83,0.0,163.06,4462.53,1554.73,6831.77,306.18,8.45,106.31,619.86,0.0,14032.12
2020-04-22 05:00,316.26,0.0,169.59,5395.87,1604.71,7240.77,310.58,8.38,107.91,315.75,0.0,15200.99
2020-04-22 06:00,593.46,0.0,174.5,5525.03,1633.21,7895.34,309.75,8.29,112.98,109.85,0.0,15817.28
2020-04-22 07:00,775.82,27.61,173.41,5393.52,1609.63,7752.12,313.35,8.15,149.59,104.97,37.63,15754.1
2020-04-22 08:00,998.59,139.2,176.1,5332.25,1560.52,7759.74,313.84,8.23,160.36,168.88,43.0,16033.56
2020-04-22 09:00,1155.19,79.11,171.54,5201.56,1517.36,7898.13,312.63,8.35,163.89,283.44,43.0,16026.98
2020-04-22 10:00,1174.1,109.94,166.98,5210.87,1536.88,7780.97,310.06,7.93,164.35,350.28,43.0,15898.46
2020-04-22 11:00,1083.29,174.36,165.05,5228.41,1510.84,7345.29,308.28,7.48,163.66,418.82,5.38,15727.29
2020-04-22 12:00,947.91,158.43,164.0,5123.42,1440.0,6995.05,307.57,7.41,133.9,508.22,0.0,14897.0
2020-04-22 13:00,784.33,0.0,176.19,5114.62,1448.78,6860.6,306.83,7.2,125.74,597.21,0.0,14707.68
2020-04-22 14:00,549.53,0.0,176.85,5209.47,1458.97,6738.1,306.27,7.24,120.59,703.11,0.0,14793.94
2020-04-22 15:00,304.31,0.0,170.0,5122.16,1443.34,6663.55,308.97,7.13,126.71,765.74,0.0,14795.97
2020-04-22 16:00,95.05,0.0,158.5,5174.61,1450.61,6769.11,307.52,7.23,131.4,684.47,0.0,14802.97
2020-04-22 17:00,3.89,19.6,165.65,5284.7,1516.01,7434.16,308.43,6.99,130.85,637.13,0.0,15715.49
2020-04-22 18:00,0.0,37.35,172.4,5238.44,1554.17,7735.0,307.61,7.4,144.01,802.86,0.0,16176.93
2020-04-22 19:00,0.0,4.97,160.5,5062.99,1469.93,7063.7,307.0,7.45,142.58,985.73,0.0,15105.74
2020-04-22 20:00,0.0,0.0,164.53,4179.97,1452.27,6742.77,301.91,7.85,112.65,1015.33,0.0,14053.78
2020-04-22 21:00,0.0,0.0,155.69,3414.78,1412.44,6507.44,283.98,8.16,109.35,957.28,0.0,12832.41
2020-04-22 22:00,0.0,0.0,153.66,3223.15,1407.13,6544.46,266.27,7.93,106.53,737.56,0.0,12539.62
2020-04-22 23:00,0.0,0.0,155.4,3281.51,1412.31,6681.28,263.78,8.16,107.25,589.2,0.0,12287.1
2020-04-23 00:00,0.0,0.0,156.3,3252.76,1449.06,6736.5,262.47,8.03,107.21,414.43,0.0,12197.49
2020-04-23 01:00,0.0,0.0,156.8,3307.05,1459.03,6703.07,262.21,8.14,107.25,370.21,0.0,12062.0
2020-04-23 02:00,0.0,0.0,157.64,3319.75,1459.72,6668.91,262.97,7.94,107.26,289.46,0.0,11914.56
2020-04-23 03:00,3.73,0.0,156.04,3259.49,1453.56,6543.42,275.6,9.58,106.85,226.28,0.0,11943.3
2020-04-23 04:00,122.75,0.0,155.9,4294.25,1509.99,6943.69,305.17,10.45,106.05,164.51,0.0,13541.87
2020-04-23 05:00,352.44,16.92,155.46,5234.07,1637.3,7521.29,312.86,10.69,105.2,142.15,0.0,15312.05
2020-04-23 06:00,633.71,37.01,171.23,5447.86,1587.88,7446.22,312.63,10.31,135.86,74.7,0.0,15356.52
2020-04-23 07:00,919.0,64.85,172.13,5189.79,1493.97,7350.73,312.12,8.96,140.56,72.81,0.0,15184.96
2020-04-23 08:00,1134.69,57.07,171.26,5173.9,1492.81,7221.86,312.39,8.86,143.23,190.31,0.0,15201.85
2020-04-23 09:00,1279.71,24.47,172.58,5155.39,1442.39,7038.36,310.06,9.64,149.68,336.74,37.63,15160.78
2020-04-23 10:00,1283.83,2.51,172.85,4919.85,1437.61,7097.33,310.95,10.9,149.71,457.72,43.0,15002.23
2020-04-23 11:00,1208.19,194.57,171.49,4432.13,1439.64,7139.87,310.88,11.15,137.28,455.15,43.0,14637.44
2020-04-23 12:00,1029.77,220.58,164.29,4365.31,1438.22,6933.05,311.28,10.41,129.15,494.85,43.0,14139.32
2020-04-23 13:00,778.48,211.6,156.89,4194.11,1439.01,7068.9,310.62,9.91,128.74,517.05,5.38,14148.55
2020-04-23 14:00,482.12,211.18,156.5,4315.8,1439.12,6998.68,311.33,10.29,116.68,493.05,0.0,14142.33
2020-04-23 15:00,256.08,211.45,154.25,4391.14,1436.55,6850.7,309.37,10.26,109.26,442.39,0.0,14063.52
2020-04-23 16:00,84.15,248.84,158.66,4848.71,1450.66,7149.35,307.47,10.26,121.6,364.19,0.0,15074.58
2020-04-23 17:00,3.43,316.62,168.49,5526.57,1539.82,8217.63,310.95,10.21,132.14,339.27,0.0,17131.15
2020-04-23 18:00,0.0,285.54,173.13,5653.25,1552.39,8589.31,314.3,10.35,157.41,368.43,0.0,17772.0
2020-04-23 19:00,0.0,30.91,178.3,5391.6,1551.21,7620.54,311.69,10.36,146.0,375.68,0.0,16168.21
2020-04-23 20:00,0.0,0.0,177.61,4469.94,1458.14,6859.3,292.64,9.16,107.66,362.35,0.0,13765.36
2020-04-23 21:00,0.0,0.0,163.46,3719.47,1413.42,6666.8,275.41,8.26,100.75,414.86,0.0,12636.12
2020-04-23 22:00,0.0,0.0,157.83,3394.88,1401.13,6592.73,266.93,8.2,100.29,475.69,0.0,12628.27
2020-04-23 23:00,0.0,0.0,157.69,3576.52,1400.5,6560.74,263.37,8.15,99.75,554.83,0.0,12617.0
2020-04-24 00:00,0.0,0.0,158.04,3655.05,1438.29,6585.19,263.57,8.3,99.74,641.82,0.0,12727.71
2020-04-24 01:00,0.0,0.0,159.25,3658.17,1452.6,6562.54,264.62,8.28,99.79,727.55,0.0,12790.48
2020-04-24 02:00,0.0,0.0,159.8,3617.24,1456.4,6556.79,253.35,8.35,99.76,802.16,0.0,12658.82
2020-04-24 03:00,21.14,0.0,162.14,3434.98,1465.21,6575.97,212.3,8.21,101.79,952.06,0.0,12709.38
2020-04-24 04:00,84.18,0.0,172.45,4187.3,1504.12,6719.82,133.55,8.29,105.75,1110.13,0.0,14207.19
2020-04-24 05:00,219.64,0.01,184.04,5045.44,1517.75,7049.24,105.06,8.85,111.19,933.69,0.0,15648.59
2020-04-24 06:00,370.87,17.47,183.58,5425.28,1535.8,7277.1,105.06,11.9,152.38,472.62,0.0,15949.78
2020-04-24 07:00,528.96,19.91,180.14,5439.51,1519.32,7528.3,105.06,12.28,152.55,249.79,24.94,15697.74
2020-04-24 08:00,637.54,19.94,179.0,5284.96,1463.52,7530.46,105.06,8.01,153.49,286.28,28.55,15577.74
2020-04-24 09:00,687.22,2.49,176.91,5286.27,1460.26,7546.69,105.06,5.03,152.7,456.47,28.55,15671.32
2020-04-24 10:00,658.08,0.0,167.46,5108.56,1456.03,7420.98,105.06,5.73,154.4,780.28,3.56,15664.28
2020-04-24 11:00,680.91,279.51,164.03,4942.01,1462.82,7107.25,105.06,5.48,154.46,1047.45,0.0,15454.36
2020-04-24 12:00,657.35,157.15,164.11,4420.59,1445.92,6869.61,105.02,5.95,134.05,1308.45,0.0,14698.21
2020-04-24 13:00,507.18,291.58,164.24,4013.86,1437.65,6723.07,105.02,6.16,106.94,1600.92,0.0,14516.04
2020-04-24 14:00,325.28,304.27,164.19,4151.99,1442.78,6812.84,104.97,6.2,111.94,1546.72,0.0,14720.79
2020-04-24 15:00,167.37,192.96,164.2,4257.32,1439.95,6796.79,105.06,8.31,114.96,1423.54,0.0,14613.3
2020-04-24 16:00,47.37,132.78,165.9,4570.26,1445.24,6869.08,105.06,9.59,140.14,1194.84,0.0,14909.93
2020-04-24 17:00,2.91,349.05,166.76,5012.76,1474.28,7055.26,105.06,9.4,157.08,1003.75,37.63,15609.61
2020-04-24 18:00,0.0,221.34,168.84,5084.8,1452.07,7275.7,105.02,7.43,156.88,993.89,43.0,15815.75
2020-04-24 19:00,0.0,54.04,171.83,4757.95,1448.21,6873.01,105.06,7.68,143.91,1028.87,5.38,15003.92
2020-04-24 20:00,0.0,4.2,171.76,4169.28,1453.44,6524.98,90.57,7.71,130.85,1249.72,0.0,14167.53
2020-04-24 21:00,0.0,0.0,164.68,3632.27,1448.06,6363.52,74.82,7.74,99.48,1418.63,0.0,13444.21
2020-04-24 22:00,0.0,0.0,162.34,3240.28,1445.86,6196.76,72.86,7.99,99.14,1551.32,0.0,12961.26
2020-04-24 23:00,0.0,152.0,162.18,3235.41,1450.59,5958.82,72.86,8.18,99.38,1535.77,0.0,12919.18
2020-04-25 00:00,0.0,21.57,162.21,3463.22,1447.76,5872.33,72.86,8.19,99.35,1458.12,0.0,12919.26
2020-04-25 01:00,0.0,43.19,162.28,3382.95,1453.99,5933.76,72.86,8.24,99.39,1500.93,0.0,12884.61
2020-04-25 02:00,0.0,0.0,162.06,3489.27,1442.15,6121.88,72.84,8.25,99.34,1824.87,0.0,12850.16
2020-04-25 03:00,2.64,0.0,161.59,3157.04,1436.67,6093.71,76.64,10.83,99.34,2045.45,0.0,12662.67
2020-04-25 04:00,58.96,0.0,161.88,3159.84,1457.64,6148.66,82.98,11.1,99.3,2031.95,0.0,12895.38
2020-04-25 05:00,238.96,0.0,166.41,3282.51,1489.34,6124.54,96.78,11.51,99.58,2018.2,0.0,13448.86
2020-04-25 06:00,384.69,0.0,163.54,3409.67,1478.96,6068.4,105.06,11.65,123.45,2299.58,0.0,13812.21
2020-04-25 07:00,504.76,0.01,161.18,3060.59,1481.7,6198.83,105.06,11.63,137.19,2606.86,0.0,14102.37
2020-04-25 08:00,665.0,17.52,160.81,3133.45,1487.05,6403.83,105.06,11.36,140.19,2548.42,0.0,14321.13
2020-04-25 09:00,768.25,2.51,160.34,3241.15,1453.56,6527.46,105.06,10.11,134.54,2594.94,0.0,14440.22
2020-04-25 10:00,741.33,0.0,160.41,3462.31,1450.04,6533.7,105.06,8.04,135.48,2531.21,0.0,14586.76
2020-04-25 11:00,743.44,0.0,162.3,3611.39,1445.88,6378.89,105.06,7.93,135.78,2570.86,0.0,14489.16
2020-04-25 12:00,742.75,0.0,166.05,3794.08,1449.98,6448.27,105.02,7.76,111.36,2634.2,0.0,14406.68
2020-04-25 13:00,599.54,54.98,166.05,3736.21,1447.37,6276.33,105.06,7.91,107.43,2609.36,0.0,14069.29
2020-04-25 14:00,385.86,179.35,166.06,3519.22,1421.65,6345.99,105.06,8.28,108.18,2431.49,0.0,13793.84
2020-04-25 15:00,207.24,260.38,165.91,3522.47,1256.68,6408.22,105.06,8.63,115.15,2171.36,0.0,13503.69
2020-04-25 16:00,63.36,308.99,166.04,3522.71,1264.34,6464.55,105.06,8.58,118.8,1748.24,0.0,13352.83
2020-04-25 17:00,0.83,324.91,167.59,3589.26,1321.62,6718.82,105.06,8.46,128.24,1282.25,49.61,13435.14
2020-04-25 18:00,0.0,312.43,185.75,3663.43,1388.74,6792.89,105.02,8.58,142.18,1008.29,56.7,13821.72
2020-04-25 19:00,0.0,58.11,175.34,3456.33,1451.92,6644.54,105.06,9.5,136.96,951.84,56.7,13160.55
2020-04-25 20:00,0.0,0.0,169.81,3256.55,1455.96,6323.61,105.06,9.59,105.34,853.92,7.09,12335.26
2020-04-25 21:00,0.0,0.0,175.79,3113.77,1439.8,6171.08,105.04,9.61,101.09,752.81,0.0,11947.64
2020-04-25 22:00,0.0,0.0,191.8,3162.07,1445.54,6294.13,84.87,9.89,101.14,620.87,0.0,12282.08
2020-04-25 23:00,0.0,0.0,193.23,3373.55,1447.82,6201.46,72.82,9.8,101.16,548.91,0.0,12244.69
2020-04-26 00:00,0.0,0.0,192.53,3177.64,1447.39,6228.81,72.84,9.83,101.18,553.34,0.0,11885.95
2020-04-26 01:00,0.0,0.0,190.16,3184.95,1447.51,6217.12,72.84,9.86,101.16,606.11,0.0,11768.13
2020-04-26 02:00,0.0,0.0,188.9,3164.65,1447.25,6261.63,72.86,10.06,101.14,651.25,0.0,11804.04
2020-04-26 03:00,2.73,0.0,176.36,3092.31,1437.27,6075.53,72.84,10.16,101.04,660.87,0.0,11794.19
2020-04-26 04:00,57.35,0.0,169.95,3203.02,1451.0,6094.75,72.84,10.04,100.15,590.08,0.0,11843.13
2020-04-26 05:00,218.83,0.0,178.59,3212.78,1500.46,6150.25,72.75,10.39,100.11,362.48,0.0,11815.61
2020-04-26 06:00,422.28,67.33,180.93,3317.61,1492.14,6216.88,72.05,10.18,107.21,230.86,0.0,11923.25
2020-04-26 07:00,667.36,178.05,181.05,3298.81,1485.25,6586.24,72.12,9.94,110.6,234.02,0.0,12401.91
2020-04-26 08:00,901.76,39.72,180.95,3270.76,1464.36,6491.69,72.08,9.65,110.53,358.3,0.0,12801.35
2020-04-26 09:00,1077.73,20.01,180.33,3202.97,1439.75,6497.91,72.05,9.53,109.75,434.12,0.0,13044.35
2020-04-26 10:00,1058.29,2.5,179.79,3301.22,1462.05,6399.85,71.98,9.5,105.34,463.52,0.0,13328.8
2020-04-26 11:00,940.94,116.4,177.13,3310.44,1461.73,6401.68,71.94,9.59,104.56,433.99,0.0,13514.91
2020-04-26 12:00,818.61,49.87,175.91,3279.55,1459.1,6425.05,72.08,10.68,104.43,457.41,0.0,13446.25
2020-04-26 13:00,577.01,0.0,177.43,3278.78,1449.21,6546.28,72.05,11.06,103.59,456.83,0.0,13254.53
2020-04-26 14:00,397.08,0.0,176.11,3457.08,1442.66,6472.2,72.12,10.01,103.55,433.99,0.0,12879.8
2020-04-26 15:00,201.48,0.0,176.08,3427.57,1437.97,6391.59,71.94,10.23,109.64,393.08,0.0,12502.23
